Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
14969,515.098022,222.044846,87.436684,0.919205,15269,0.546214,Cammeo
12347,475.390015,207.096924,77.080444,0.928155,12857,0.520948,Cammeo
13816,484.276001,199.013489,89.866249,0.892241,14356,0.642455,Cammeo
12991,472.82901,196.896835,85.49543,0.90081,13380,0.736451,Cammeo
13606,480.946014,204.289719,85.283913,0.908693,13861,0.583698,Cammeo
14340,499.096008,207.251083,89.858963,0.901117,14863,0.663152,Cammeo
14360,494.457001,205.097,90.116997,0.898298,14825,0.657509,Cammeo
13675,478.606995,194.802917,90.322166,0.886014,14146,0.58142,Cammeo
14489,496.38501,210.036392,88.531563,0.906826,14843,0.615349,Cammeo
14751,499.020996,214.03714,88.628647,0.91024,14955,0.552679,Cammeo
15136,503.26001,208.772018,94.068779,0.892735,15471,0.595905,Cammeo
13132,480.019012,199.25293,85.419716,0.903447,13594,0.580908,Cammeo
13689,483.654999,202.722,86.940315,0.903369,14183,0.776461,Cammeo
14412,490.324005,207.476135,89.689514,0.901735,14703,0.598853,Cammeo
12901,475.303009,209.585968,79.268913,0.925717,13219,0.682809,Cammeo
13920,480.112,195.670074,92.548439,0.881072,14350,0.577114,Cammeo
13410,483.152008,205.875763,84.650604,0.911557,13866,0.731428,Cammeo
12865,460.665985,193.348236,85.724403,0.89634,13120,0.634557,Cammeo
12859,462.872009,193.341843,85.908989,0.89586,13279,0.708915,Cammeo
16523,531.892029,224.995422,94.417702,0.907689,16911,0.577041,Cammeo
15488,507.882996,206.639526,96.872078,0.883306,15968,0.602552,Cammeo
9908,432.769012,188.187683,67.695343,0.933059,10205,0.61168,Cammeo
13418,474.901001,194.5457,89.708305,0.887339,13973,0.604306,Cammeo
15558,511.717987,213.9776,94.464714,0.897276,15926,0.632439,Cammeo
13244,467.644012,193.424973,88.636536,0.888825,13672,0.797927,Cammeo
14064,488.947998,206.933289,87.478622,0.906252,14315,0.758576,Cammeo
15830,520.781982,215.139175,95.171471,0.896832,16326,0.610513,Cammeo
15813,495.268005,203.794678,99.687691,0.872195,16095,0.735249,Cammeo
16155,515.280029,217.605484,95.484604,0.898586,16418,0.583318,Cammeo
15593,512.427979,216.615707,92.910019,0.903344,16050,0.777473,Cammeo
13234,472.350006,198.575012,86.264366,0.900712,13512,0.742649,Cammeo
14862,507.48999,216.320313,88.602501,0.91227,15125,0.775274,Cammeo
13375,474.087006,198.768692,86.68679,0.899889,13768,0.696324,Cammeo
13077,472.904999,203.445068,82.570129,0.913935,13405,0.627375,Cammeo
14947,506.651001,214.344315,89.526901,0.908595,15364,0.562997,Cammeo
14588,502.569,214.895615,88.207298,0.911876,14923,0.536146,Cammeo
11981,448.826996,190.128998,81.324394,0.903905,12154,0.562092,Cammeo
12461,454.096008,191.91452,83.661201,0.899981,12683,0.561509,Cammeo
13980,479.179993,206.329041,87.03672,0.906673,14137,0.86105,Cammeo
14680,502.903992,217.195007,87.002785,0.916264,15000,0.580857,Cammeo
13272,474.927002,195.778549,87.165154,0.89542,13597,0.586064,Cammeo
14817,502.583008,211.529022,90.385193,0.904113,15113,0.568028,Cammeo
13080,474.26001,198.957367,84.750061,0.904737,13511,0.702772,Cammeo
16519,533.218018,224.202271,95.216858,0.905338,17041,0.740762,Cammeo
13787,476.895996,201.338318,88.164482,0.899027,14045,0.575994,Cammeo
16019,509.013,214.790939,96.124207,0.894272,16248,0.657594,Cammeo
12714,461.890015,196.560318,83.112396,0.906207,12900,0.641409,Cammeo
12509,464.509003,201.531494,79.65081,0.918583,12703,0.544817,Cammeo
15437,512.947998,211.408768,94.914803,0.89355,15984,0.731611,Cammeo
12927,453.015015,184.323792,89.861305,0.873112,13196,0.736917,Cammeo
13682,488.899994,199.559692,89.442215,0.893934,14457,0.599667,Cammeo
14317,499.110992,206.779419,89.82534,0.900719,14815,0.804235,Cammeo
16190,529.661011,224.386856,93.107422,0.909848,16530,0.534818,Cammeo
14788,480.962006,199.062546,95.537918,0.877302,15044,0.657507,Cammeo
14795,497.515991,213.60318,89.846184,0.907236,15002,0.803072,Cammeo
14625,492.951996,206.589218,91.430786,0.896733,14972,0.739533,Cammeo
14982,505.078003,217.36499,88.59523,0.913166,15325,0.559238,Cammeo
15118,514.96698,224.1866,87.692238,0.920324,15454,0.654119,Cammeo
14337,494.299011,206.69278,89.748207,0.900811,14859,0.709893,Cammeo
13969,486.509003,206.02858,87.726128,0.904819,14277,0.652757,Cammeo
12333,463.154999,196.599442,81.601532,0.909792,12705,0.592022,Cammeo
15200,502.588013,214.133804,91.117531,0.90495,15461,0.624127,Cammeo
12292,457.286011,194.888321,80.990936,0.909558,12561,0.563827,Cammeo
15290,519.317017,221.429626,88.877342,0.915912,15699,0.661561,Cammeo
13858,490.570007,203.709473,88.173927,0.90147,14265,0.653186,Cammeo
16259,522.622009,215.509186,97.421455,0.891991,16728,0.584352,Cammeo
15929,513.940002,212.657516,96.997993,0.889917,16293,0.72586,Cammeo
12580,479.21701,208.423752,77.740341,0.927835,12879,0.573068,Cammeo
13269,485.61499,207.122452,83.323975,0.915511,13741,0.71477,Cammeo
13893,474.134003,200.735916,89.169968,0.89592,14123,0.569339,Cammeo
13724,481.770996,200.89267,88.16832,0.898544,14038,0.679541,Cammeo
11689,444.89801,191.935974,78.100044,0.91347,11935,0.549295,Cammeo
15676,511.665985,215.813721,93.565674,0.90113,16016,0.77928,Cammeo
14401,482.175995,203.07222,91.351601,0.893105,14608,0.716503,Cammeo
13731,489.058014,212.435455,82.914673,0.920686,14014,0.591726,Cammeo
14274,499.088013,214.402527,85.246765,0.917558,14559,0.656729,Cammeo
13445,490.815002,216.172974,79.600098,0.929737,13640,0.535444,Cammeo
12800,471.334015,203.559433,81.308594,0.916762,13141,0.611621,Cammeo
14683,493.571991,209.051971,90.584328,0.901245,14947,0.7022,Cammeo
13846,479.587006,197.004593,90.915504,0.887146,14200,0.717558,Cammeo
14352,484.084015,203.496857,91.268532,0.893782,14656,0.568059,Cammeo
14071,479.092987,197.404968,92.300987,0.883955,14398,0.598995,Cammeo
14476,489.238007,203.858841,91.66153,0.893214,14807,0.679848,Cammeo
13516,483.688995,207.531921,83.685684,0.915093,13746,0.700856,Cammeo
12346,456.904999,193.612885,82.035614,0.905798,12529,0.586731,Cammeo
13092,465.437012,197.04187,85.83564,0.90013,13369,0.768851,Cammeo
12860,469.55899,197.661026,84.117111,0.904929,13269,0.56453,Cammeo
13746,483.820007,205.842194,86.18869,0.908119,14060,0.715937,Cammeo
13277,486.955994,201.839142,85.259865,0.906403,13771,0.611055,Cammeo
15651,512.291992,212.77301,95.72538,0.893082,16022,0.572039,Cammeo
16094,509.979004,215.547592,95.616661,0.896225,16403,0.758793,Cammeo
15694,506.506012,211.83493,96.022469,0.891364,16010,0.57654,Cammeo
14254,500.493988,213.075317,86.784325,0.913297,14644,0.622853,Cammeo
12801,459.424011,195.099335,84.799606,0.9006,13058,0.761602,Cammeo
14646,511.451996,220.482574,85.631706,0.921498,14999,0.636672,Cammeo
14805,499.636993,214.28244,89.174088,0.909295,15090,0.576788,Cammeo
14811,512.109985,217.738327,87.483406,0.915735,15090,0.549166,Cammeo
16513,525.984009,219.275436,97.951691,0.894681,16950,0.610146,Cammeo
12149,455.562012,191.445724,82.05867,0.903482,12510,0.714227,Cammeo
13457,483.614014,211.012497,81.874397,0.921656,13763,0.673119,Cammeo
13066,478.002014,207.516754,80.515671,0.921661,13348,0.557804,Cammeo
13293,470.265991,197.959351,86.076065,0.900519,13553,0.713756,Cammeo
11935,464.933014,196.535049,79.722992,0.914032,12358,0.566633,Cammeo
12986,462.110992,195.517578,86.108467,0.897795,13288,0.790576,Cammeo
14003,489.290009,208.332901,87.192223,0.908206,14421,0.579115,Cammeo
12377,465.046997,197.081406,81.922325,0.909512,12669,0.629681,Cammeo
12840,466.903015,198.155975,83.234253,0.907504,13091,0.591378,Cammeo
13819,487.670013,207.970764,86.187744,0.910085,14181,0.569691,Cammeo
14755,499.817993,202.612274,95.516083,0.881907,15123,0.600529,Cammeo
14485,495.466003,212.001663,88.237648,0.909268,14745,0.645097,Cammeo
14478,469.161011,190.847717,97.343185,0.860141,14686,0.765424,Cammeo
16933,521.921997,221.332977,98.098297,0.896415,17212,0.776743,Cammeo
14363,493.260986,210.569748,87.41584,0.909758,14621,0.577059,Cammeo
13927,479.355011,202.793625,88.483215,0.899791,14264,0.770853,Cammeo
15303,505.928009,209.619919,94.157005,0.893441,15746,0.624612,Cammeo
14060,496.035004,211.375519,85.935265,0.913627,14448,0.672599,Cammeo
12682,459.964996,195.435501,83.604324,0.903881,12892,0.582812,Cammeo
13059,456.44101,185.98201,90.204483,0.874505,13339,0.619438,Cammeo
14557,492.412994,205.106644,91.44973,0.895101,14961,0.735648,Cammeo
13582,476.665985,199.451889,88.408699,0.896394,13825,0.568999,Cammeo
13678,472.122986,200.25354,88.026688,0.898205,13879,0.57884,Cammeo
11589,449.360992,196.646698,75.979599,0.922341,11783,0.562928,Cammeo
13681,485.412994,205.006439,86.487671,0.906653,14146,0.559894,Cammeo
13919,482.348999,204.29425,87.654053,0.903277,14274,0.748978,Cammeo
13439,477.75,199.381607,87.627365,0.898245,13852,0.751244,Cammeo
13693,479.479004,200.397293,88.174461,0.897999,14097,0.695253,Cammeo
13870,484.127014,203.418259,88.503235,0.900392,14266,0.756518,Cammeo
15285,516.46698,216.280441,91.346565,0.906432,15704,0.587885,Cammeo
16263,546.562012,230.959549,91.650925,0.917894,16796,0.571233,Cammeo
14295,489.214996,203.301895,90.609955,0.895187,14660,0.606697,Cammeo
14720,494.862,207.092712,91.498894,0.897101,15071,0.704003,Cammeo
15550,505.763,211.37883,94.41613,0.8947,15896,0.718842,Cammeo
15189,506.821991,209.189545,93.619804,0.894266,15629,0.674078,Cammeo
12832,464.526001,196.611176,83.986885,0.90417,13148,0.562906,Cammeo
14146,481.186005,202.587204,89.944901,0.896036,14495,0.603601,Cammeo
13006,486.707001,213.128052,78.456406,0.929779,13399,0.622446,Cammeo
15196,501.303009,212.329758,92.005447,0.901243,15463,0.768406,Cammeo
14517,488.324005,196.16449,95.582901,0.873258,14976,0.59513,Cammeo
13964,480.026001,199.823135,90.065468,0.892662,14298,0.657748,Cammeo
12414,453.382996,188.562302,85.325836,0.891761,12721,0.588174,Cammeo
13818,475.016998,198.499207,89.095703,0.893609,14008,0.596014,Cammeo
11530,458.712006,197.875504,75.382019,0.924593,11918,0.700316,Cammeo
16436,529.862976,230.931046,91.065186,0.918965,16648,0.634105,Cammeo
11809,455.083008,185.420105,83.613762,0.892553,12318,0.648846,Cammeo
14818,499.359985,208.875504,91.910774,0.897985,15204,0.575412,Cammeo
12368,455.023987,195.939346,80.809059,0.910994,12573,0.796907,Cammeo
11491,440.468994,183.995331,80.870872,0.898229,11819,0.664988,Cammeo
11493,447.153992,185.531113,79.752335,0.902896,11801,0.570089,Cammeo
13235,465.81601,193.545624,88.639442,0.888964,13629,0.565477,Cammeo
16593,524.838013,218.103821,97.8526,0.893707,16814,0.593285,Cammeo
15326,505.377991,208.099075,95.357681,0.888833,15684,0.586215,Cammeo
15385,505.578003,211.730118,94.123253,0.895757,15726,0.587909,Cammeo
12907,465.34201,195.654968,84.882179,0.900992,13151,0.573339,Cammeo
13413,465.605011,198.852722,86.094154,0.901416,13620,0.635326,Cammeo
14369,491.044006,207.947372,89.122147,0.903504,14679,0.603993,Cammeo
13907,485.720001,202.581085,89.202423,0.897836,14358,0.555724,Cammeo
14577,489.90799,204.846024,91.233475,0.895344,14870,0.781399,Cammeo
15168,504.980011,212.826035,91.61982,0.902595,15432,0.583654,Cammeo
15159,515.130981,216.06192,91.025703,0.906924,15685,0.650713,Cammeo
16024,527.421021,226.262772,91.601112,0.914386,16355,0.535687,Cammeo
13200,472.464996,203.313736,83.578873,0.911598,13467,0.7453,Cammeo
12396,460.002014,195.323303,81.929611,0.907775,12676,0.733057,Cammeo
13201,461.519012,192.885086,87.833313,0.890304,13408,0.634908,Cammeo
14843,510.10199,220.035858,86.501358,0.919486,15155,0.533154,Cammeo
14331,495.143005,212.028961,86.86129,0.912235,14723,0.665784,Cammeo
16606,516.36499,211.594208,101.769905,0.876738,17032,0.70712,Cammeo
15953,522.185974,220.755234,93.042099,0.906842,16307,0.789362,Cammeo
12072,452.261993,192.721909,80.288368,0.909089,12342,0.694152,Cammeo
12417,455.083008,187.295212,85.611374,0.889419,12851,0.658762,Cammeo
13029,466.886993,197.726242,84.603928,0.903834,13300,0.610058,Cammeo
13919,472.227997,194.686401,91.625755,0.882329,14169,0.701386,Cammeo
14675,493.27301,206.793716,91.589066,0.896571,15039,0.566165,Cammeo
13256,462.723999,194.148758,87.728874,0.892087,13465,0.647424,Cammeo
13862,482.213989,199.179626,89.919518,0.892297,14218,0.575904,Cammeo
15178,514.742004,219.332962,89.011238,0.91395,15638,0.787567,Cammeo
13964,481.230011,201.559296,89.30014,0.896499,14275,0.583292,Cammeo
13422,474.954987,196.454254,88.850594,0.891881,13817,0.55981,Cammeo
14855,495.898987,208.570618,92.427223,0.89645,15191,0.590609,Cammeo
12971,458.035004,192.337463,86.754723,0.892496,13248,0.777451,Cammeo
14950,496.884003,207.8228,93.109138,0.894023,15422,0.579323,Cammeo
14944,512.137024,227.41626,84.247108,0.928851,15147,0.812351,Cammeo
16283,516.736023,217.709503,96.088631,0.897329,16649,0.780061,Cammeo
12653,461.619995,195.89386,83.499298,0.904607,12973,0.576499,Cammeo
14007,490.660004,205.396118,88.069839,0.903409,14433,0.768939,Cammeo
15401,499.264008,202.649887,97.768501,0.875923,15760,0.617324,Cammeo
14625,497.252014,212.798508,88.363693,0.909709,14924,0.548945,Cammeo
14626,502.356995,212.734695,88.583389,0.90918,14997,0.581504,Cammeo
13998,484.881989,198.721298,90.923409,0.889188,14328,0.599512,Cammeo
17250,528.098999,220.798935,101.249161,0.888664,17570,0.839661,Cammeo
14819,497.834991,210.37468,90.709846,0.902265,15119,0.590681,Cammeo
14794,501.569,213.490997,89.194244,0.908544,15202,0.680622,Cammeo
13368,487.550995,202.539627,86.572937,0.904045,13965,0.718246,Cammeo
14586,484.053009,196.403397,95.856216,0.872811,14976,0.771542,Cammeo
12210,453.123993,189.420776,83.155396,0.898488,12641,0.637332,Cammeo
14732,497.694,207.468201,91.294472,0.897978,15000,0.580366,Cammeo
13410,477.084991,195.798935,88.776749,0.891303,13842,0.572343,Cammeo
13658,499.373993,206.509735,85.756546,0.9097,14177,0.540269,Cammeo
13072,484.787994,206.886932,81.92672,0.918252,13593,0.704159,Cammeo
16059,522.723999,217.850143,95.153885,0.899565,16675,0.688459,Cammeo
13002,472.473999,198.077271,85.799171,0.901317,13432,0.694737,Cammeo
12752,462.359985,190.734177,86.671761,0.890792,13112,0.628425,Cammeo
13153,479.562012,207.923935,80.942505,0.921116,13339,0.684767,Cammeo
13857,498.028992,220.266571,80.399582,0.931003,14053,0.507955,Cammeo
13929,487.981995,202.954391,87.970985,0.901177,14266,0.655328,Cammeo
16253,525.481995,218.527557,95.911842,0.898536,16690,0.567969,Cammeo
14850,511.990997,223.147369,85.499733,0.923685,15131,0.576699,Cammeo
14560,487.128998,200.739517,93.226585,0.885617,14867,0.673451,Cammeo
15164,501.652008,212.158401,92.446846,0.90007,15461,0.701063,Cammeo
14566,498.026001,208.225433,90.540543,0.900518,14927,0.560835,Cammeo
14627,498.072998,205.787537,92.428314,0.893459,15091,0.605522,Cammeo
16454,518.109009,217.098526,97.780693,0.892828,16893,0.79719,Cammeo
15458,511.951996,216.607666,91.791725,0.90577,15854,0.584048,Cammeo
14189,483.937012,203.377594,90.07769,0.896567,14538,0.713123,Cammeo
15545,516.869019,217.118683,92.246941,0.905255,16019,0.657488,Cammeo
14522,499.825012,217.674362,85.687889,0.91926,14719,0.531941,Cammeo
16566,527.585999,217.094574,98.101074,0.892078,16987,0.751906,Cammeo
13970,494.628998,210.527557,85.434044,0.913958,14308,0.550542,Cammeo
14488,489.817993,204.665192,91.224945,0.895169,14826,0.638294,Cammeo
14483,512.721008,215.768158,86.279121,0.916572,14912,0.532287,Cammeo
13853,471.640991,195.212494,91.291542,0.883913,14213,0.65332,Cammeo
15700,525.809021,224.038879,90.318916,0.915139,16308,0.67617,Cammeo
13777,480.835999,197.005875,90.184746,0.889067,14266,0.63264,Cammeo
15069,505.454987,211.906494,91.935539,0.900985,15431,0.553519,Cammeo
15764,513.843994,212.16507,95.959908,0.891871,16258,0.604703,Cammeo
16258,518.77002,214.286469,97.379005,0.890781,16551,0.707577,Cammeo
18313,538.497986,222.464249,106.184746,0.878734,18724,0.62442,Cammeo
13605,466.937012,191.522232,91.732048,0.877835,13919,0.612011,Cammeo
13930,484.862,205.272461,87.235489,0.905205,14330,0.799426,Cammeo
15301,515.526978,220.29213,89.466446,0.913817,15690,0.53767,Cammeo
14277,492.031006,213.299622,85.518372,0.916108,14481,0.542522,Cammeo
15077,504.636993,212.942459,91.212669,0.903616,15404,0.786489,Cammeo
13102,479.27301,202.507675,83.756233,0.910461,13528,0.61799,Cammeo
15975,522.804016,218.417679,94.044128,0.902557,16290,0.567637,Cammeo
15258,505.162994,214.019333,91.612495,0.903752,15497,0.574127,Cammeo
14260,501.040985,208.833176,88.963158,0.904723,14737,0.613175,Cammeo
14706,503.307007,212.684021,89.086586,0.908047,15074,0.595964,Cammeo
13789,471.303009,198.523468,88.712883,0.894602,14025,0.631364,Cammeo
13342,488.269989,208.665512,83.166351,0.917141,13703,0.525938,Cammeo
13555,477.869995,202.637085,85.787956,0.905963,13851,0.578063,Cammeo
14436,486.989014,204.497696,90.864365,0.895863,14709,0.641857,Cammeo
14421,489.817993,204.956833,90.34169,0.897613,14716,0.62526,Cammeo
13501,472.483002,198.072037,87.689613,0.896662,13787,0.634028,Cammeo
14287,486.402008,200.142578,91.994194,0.888104,14654,0.711327,Cammeo
14633,495.093994,208.780533,90.255913,0.90173,14978,0.643605,Cammeo
14682,505.031006,219.886322,86.041504,0.920263,15155,0.552911,Cammeo
12240,454.312988,190.927902,83.6493,0.898917,12555,0.757895,Cammeo
14985,516.960999,219.533386,88.009392,0.916125,15412,0.622973,Cammeo
14826,514.531982,219.37294,86.885757,0.918223,15170,0.543077,Cammeo
14954,501.856995,212.037766,90.795525,0.903682,15225,0.814621,Cammeo
14930,506.781006,207.596664,92.551514,0.895121,15361,0.612513,Cammeo
16401,521.077026,213.10257,99.541893,0.8842,16781,0.726608,Cammeo
13237,478.010986,199.68924,85.277634,0.904227,13627,0.558523,Cammeo
14536,501.92099,216.370544,86.679985,0.916249,14988,0.544053,Cammeo
12016,469.424988,196.949249,79.835175,0.914158,12464,0.562968,Cammeo
15369,499.265991,205.87529,95.936218,0.884789,15666,0.616041,Cammeo
16156,495.713989,197.274307,105.537979,0.844864,16434,0.709405,Cammeo
15554,502.096008,206.277527,97.223389,0.881961,15826,0.82734,Cammeo
12347,438.806,181.892685,86.877663,0.87856,12529,0.806572,Cammeo
12688,466.838013,193.786667,84.371704,0.900245,12956,0.601898,Cammeo
14587,491.803986,204.834625,91.913193,0.893673,14926,0.609824,Cammeo
15398,518.744995,215.329071,93.062889,0.901783,15753,0.798155,Cammeo
14881,495.618011,206.667831,93.324173,0.892238,15225,0.583981,Cammeo
14800,502.618988,213.994919,88.855675,0.90972,15123,0.791232,Cammeo
15480,494.276001,201.787003,98.618202,0.872438,15760,0.662388,Cammeo
13952,484.946991,201.32283,89.510376,0.895724,14349,0.65641,Cammeo
14243,481.322998,198.662888,92.82254,0.884132,14592,0.7945,Cammeo
15056,499.17099,202.8936,96.139763,0.880609,15517,0.703551,Cammeo
15072,511.175995,221.782104,87.381729,0.919111,15392,0.550877,Cammeo
13560,479.199005,197.558029,88.772285,0.893357,14033,0.691766,Cammeo
17192,528.34198,222.949936,99.092674,0.895798,17457,0.628914,Cammeo
15196,498.144989,212.243759,91.676788,0.901902,15427,0.712758,Cammeo
16318,537.447021,232.036819,90.710503,0.92042,16592,0.598167,Cammeo
15521,506.048004,209.51799,95.462418,0.89017,15956,0.578451,Cammeo
